Date,Open,High,Low,Close,Adj Close,Volume
2013/1/30,16.321428,16.521429,16.232143,16.315357,14.094481,417155200
2013/1/31,16.320715,16.402857,16.249287,16.2675,14.053139,319334400
2013/2/1,16.396786,16.41,16.012501,16.200714,13.995445,539484400
2013/2/4,16.211071,16.283571,15.785714,15.797143,13.646808,477117200
2013/2/5,15.858929,16.419287,15.793571,16.351429,14.125646,573347600
2013/2/6,16.3025,16.660713,16.16357,16.333929,14.110528,593706400
2013/2/7,16.544643,16.785713,16.218571,16.722143,14.530087,704580800
2013/2/8,16.928572,17.100357,16.723213,16.963572,14.739871,633158400
2013/2/11,17.017857,17.319286,16.901787,17.140356,14.89348,517490400
2013/2/12,17.125357,17.227858,16.705,16.710714,14.520159,609053200
2013/2/13,16.686071,16.915714,16.543571,16.678928,14.492538,475207600
2013/2/14,16.59,16.844286,16.572144,16.663929,14.479508,355275200
2013/2/15,16.744642,16.79143,16.425714,16.434286,14.279963,391745200
2013/2/19,16.467857,16.526072,16.208929,16.428213,14.274686,435783600
2013/2/20,16.346071,16.346071,16.02857,16.030357,13.928988,476302400
2013/2/21,15.928571,16.041786,15.815,15.930714,13.842405,447182400
2013/2/22,16.044643,16.128571,15.95,16.100357,13.989809,330654800
2013/2/25,16.208929,16.254286,15.806071,15.814286,13.741241,372579200
2013/2/26,15.850714,16.126429,15.630714,16.034643,13.932712,501499600
2013/2/27,16.015356,16.158571,15.7375,15.8775,13.796167,587350400
2013/2/28,15.858929,15.995357,15.764286,15.764286,13.697794,322515200
2013/3/1,15.642857,15.649286,15.356429,15.373929,13.358603,552448400
2013/3/4,15.278571,15.292857,14.964286,15.001786,13.03525,582755600
2013/3/5,15.052857,15.5425,15.026786,15.397857,13.379397,638433600
2013/3/6,15.518214,15.544643,15.158214,15.202143,13.20934,460250000
2013/3/7,15.160714,15.428929,15.037857,15.377857,13.362022,468473600
2013/3/8,15.35,15.551071,15.3075,15.418571,13.397398,391482000
2013/3/11,15.348214,15.678929,15.183571,15.638214,13.588245,474236000
2013/3/12,15.557143,15.674286,15.270357,15.301071,13.295301,465911600
2013/3/13,15.301786,15.517857,15.191429,15.298214,13.292818,405549200
2013/3/14,15.458214,15.522857,15.373214,15.446429,13.421603,303875600
2013/3/15,15.640357,15.865357,15.616071,15.845,13.767927,643960800
2013/3/18,15.766071,16.337856,15.757143,16.275715,14.14218,606197200
2013/3/19,16.410713,16.463215,16.017857,16.231787,14.104012,526775200
2013/3/20,16.33643,16.343929,16.056786,16.145714,14.029222,308660800
2013/3/21,16.079287,16.356428,16.075001,16.168928,14.049396,383255600
2013/3/22,16.235001,16.503571,16.182501,16.496786,14.334273,395105200
2013/3/25,16.596071,16.78393,16.492144,16.556429,14.386099,501135600
2013/3/26,16.622856,16.637142,16.4475,16.469286,14.310373,294294000
2013/3/27,16.302143,16.314285,16.0975,16.145714,14.029222,331237200
2013/3/28,16.065001,16.136429,15.772143,15.809286,13.736897,442839600
2013/4/1,15.782143,15.846429,15.276429,15.318214,13.310196,389732000
2013/4/2,15.271429,15.647857,15.228571,15.349643,13.337503,529519200
2013/4/3,15.406071,15.617143,15.368214,15.428214,13.405776,363216000
2013/4/4,15.491429,15.535714,15.1875,15.275714,13.273269,358447600
2013/4/5,15.160714,15.176786,14.988571,15.114286,13.133001,383695200
2013/4/8,15.173214,15.267857,15.088929,15.221786,13.226408,300829200
2013/4/9,15.227143,15.303571,15.098214,15.249286,13.250303,306614000
2013/4/10,15.289286,15.609286,15.214643,15.560357,13.520598,375928000
2013/4/11,15.49,15.6425,15.4,15.511786,13.478393,328364400
2013/4/12,15.505357,15.505357,15.324643,15.35,13.337817,238613200
2013/4/15,15.25,15.281786,14.983929,14.994643,13.02904,317520000
2013/4/16,15.056071,15.236071,15.020357,15.222857,13.227337,305771200
2013/4/17,15.009643,15.021429,14.218214,14.385714,12.499936,945056000
2013/4/18,14.463929,14.4925,13.919286,14.001786,12.166335,666299200
2013/4/19,13.856071,14.271429,13.753571,13.9475,12.119165,609274400
2013/4/22,14.022857,14.364286,13.973929,14.238214,12.37177,429920400
2013/4/23,14.428214,14.585,14.243214,14.504643,12.603276,664238400
2013/4/24,14.055,14.830357,14.017857,14.480714,12.582483,969651200
2013/4/25,14.686786,14.783571,14.535714,14.585,12.673097,384837600
2013/4/26,14.636071,14.956071,14.580357,14.9,12.946804,764097600
2013/4/29,15.016071,15.486429,15,15.361429,13.347746,640326400
2013/4/30,15.539286,15.901786,15.431071,15.813571,13.740621,691538400
2013/5/1,15.873571,15.890357,15.513929,15.688929,13.632316,506909200
2013/5/2,15.777857,16.02107,15.736786,15.911429,13.825648,421828400
2013/5/3,16.118214,16.186787,16.041071,16.070715,13.964054,361300800
2013/5/6,16.275356,16.507143,16.225357,16.45393,14.297032,496641600
2013/5/7,16.606071,16.633928,16.203571,16.380714,14.23342,483753200
2013/5/8,16.394285,16.620358,16.278929,16.565714,14.394164,472598000
2013/5/9,16.421785,16.535713,16.270714,16.313213,14.268587,398487600
2013/5/10,16.356071,16.418215,16.088572,16.1775,14.149887,334852000
2013/5/13,16.125357,16.353571,16.125,16.240713,14.205174,316948800
2013/5/14,16.208929,16.257143,15.791071,15.852143,13.865307,447118000
2013/5/15,15.684286,15.75,15.084286,15.316071,13.396423,741613600
2013/5/16,15.115714,15.6375,14.960714,15.520714,13.575418,603204000
2013/5/17,15.680357,15.7175,15.393214,15.473571,13.534184,427904400
2013/5/20,15.425357,15.921429,15.360714,15.818929,13.836256,451578400
2013/5/21,15.648214,15.91,15.507143,15.702143,13.734106,456022000
2013/5/22,15.858929,16.012501,15.650714,15.7625,13.786899,443038400
2013/5/23,15.569643,15.934286,15.563929,15.790714,13.811573,353021200
2013/5/24,15.744643,15.916429,15.727143,15.898214,13.905602,276166800
2013/5/28,16.067858,16.111071,15.744643,15.765714,13.789712,386145200
2013/5/29,15.714286,15.982143,15.692857,15.891071,13.899358,330576400
2013/5/30,15.916071,16.232143,15.875357,16.127857,14.106466,353519600
2013/5/31,16.160713,16.325001,16.053572,16.061787,14.048674,384302800
2013/6/3,16.0975,16.155714,15.802857,16.097143,14.0796,372352400
2013/6/4,16.186428,16.229643,15.978214,16.046785,14.035553,292728800
2013/6/5,15.916071,16.097143,15.846786,15.896786,13.904353,290589600
2013/6/6,15.909643,15.964286,15.501786,15.659286,13.69662,416934000
2013/6/7,15.589286,15.83,15.456071,15.778929,13.80127,404535600
2013/6/10,15.883214,16.03857,15.6,15.674643,13.710053,450153200
2013/6/11,15.562143,15.812857,15.475714,15.628571,13.669754,286112400
2013/6/12,15.696429,15.758929,15.410714,15.435357,13.500759,265227200
2013/6/13,15.446429,15.612143,15.3125,15.57,13.618527,285832400
2013/6/14,15.55,15.581786,15.303571,15.358929,13.433908,271866000
2013/6/17,15.408571,15.560714,15.37,15.428571,13.494822,259414400
2013/6/18,15.412857,15.532143,15.364643,15.420357,13.487638,195025600
2013/6/19,15.407143,15.416429,15.107143,15.107143,13.213683,310940000
2013/6/20,14.975,15.213571,14.8275,14.887143,13.021255,357310800
2013/6/21,14.946071,15,14.575,14.767857,12.916919,481118400
2013/6/24,14.55,14.595,14.216071,14.376429,12.574553,480746000
2013/6/25,14.489286,14.563929,14.243929,14.379643,12.577364,314162800
2013/6/26,14.425,14.456786,14.130714,14.216786,12.434918,367724000
2013/6/27,14.258929,14.335357,14.055,14.063571,12.300907,337246000
2013/6/28,13.977143,14.295357,13.888214,14.161786,12.38681,578516400
2013/7/1,14.381786,14.723929,14.329286,14.615,12.78322,391053600
2013/7/2,14.641429,15.058214,14.623929,14.946071,13.072797,469865200
2013/7/3,15.030714,15.106429,14.908929,15.028571,13.144959,240928800
2013/7/5,15.013929,15.1175,14.833929,14.907857,13.039371,274024800
2013/7/8,15.003929,15.035714,14.666071,14.823214,12.96534,298138400
2013/7/9,14.771429,15.125,14.656429,15.083929,13.193376,352584400
2013/7/10,14.985714,15.171429,14.9375,15.026071,13.142768,281405600
2013/7/11,15.105357,15.294643,15.041786,15.260357,13.347692,326292400
2013/7/12,15.273214,15.349643,15.121786,15.2325,13.32333,279563200
2013/7/15,15.178929,15.409286,15.171429,15.265714,13.352376,241917200
2013/7/16,15.232857,15.3825,15.148929,15.364286,13.438595,216538000
2013/7/17,15.346429,15.436429,15.293571,15.368214,13.44203,198990400
2013/7/18,15.477857,15.531071,15.378929,15.42,13.487328,218878800
2013/7/19,15.467857,15.499286,15.155357,15.176786,13.274596,268721600
2013/7/22,15.337857,15.348214,15.195357,15.225357,13.317078,207796400
2013/7/23,15.214286,15.248571,14.953929,14.963929,13.088418,369395600
2013/7/24,15.676071,15.878214,15.545,15.7325,13.760659,591936800
2013/7/25,15.739286,15.764286,15.564643,15.660714,13.697869,229493600
2013/7/26,15.546429,15.751429,15.512143,15.749643,13.775653,200152400
2013/7/29,15.742857,16.071072,15.721429,15.9925,13.98807,248057600
2013/7/30,16.07,16.326786,16.043928,16.190001,14.160818,309422400
2013/7/31,16.249643,16.33357,16.051071,16.161785,14.136139,322957600
2013/8/1,16.276787,16.314285,16.187857,16.309999,14.265775,206250800
2013/8/2,16.3575,16.530357,16.309286,16.519285,14.448833,274783600
2013/8/5,16.596071,16.809643,16.505358,16.766071,14.664689,318855600
2013/8/6,16.715,16.853214,16.506071,16.616072,14.533488,334857600
2013/8/7,16.564285,16.678572,16.491785,16.606428,14.525053,298858000
2013/8/8,16.566429,16.575001,16.355356,16.464643,14.496124,255777200
2013/8/9,16.379999,16.445,16.201786,16.230356,14.289849,266865200
2013/8/12,16.316429,16.737499,16.308214,16.691429,14.695794,364434000
2013/8/13,16.819286,17.66643,16.71607,17.484644,15.394174,881941200
2013/8/14,17.781429,18.008928,17.621429,17.803572,15.674972,756372400
2013/8/15,17.729286,17.942858,17.467142,17.782499,15.656423,490294000
2013/8/16,17.862499,17.962143,17.816429,17.940357,15.795401,362306000
2013/8/19,18.012142,18.347857,18,18.133572,15.965513,510518400
2013/8/20,18.20393,18.234644,17.886429,17.895357,15.755783,358688400
2013/8/21,17.985357,18.112499,17.9,17.941429,15.796347,335879600
2013/8/22,18.035,18.056786,17.792856,17.962856,15.815212,244207600
2013/8/23,17.973928,17.976786,17.833929,17.893572,15.754209,222731600
2013/8/26,17.883928,18.22143,17.875,17.963215,15.815524,330965600
2013/8/27,17.785713,17.946787,17.367857,17.449642,15.363356,424188800
2013/8/28,17.357143,17.707144,17.357143,17.532143,15.435987,307608000
2013/8/29,17.558929,17.732143,17.540358,17.560715,15.461151,239657600
2013/8/30,17.571428,17.605356,17.375,17.400715,15.320281,272297200
2013/9/3,17.610714,17.878571,17.405357,17.449286,15.363046,331928800
2013/9/4,17.841429,17.937143,17.724285,17.810356,15.680939,345032800
2013/9/5,17.866072,17.88143,17.629999,17.688213,15.573407,236367600
2013/9/6,17.80143,17.834999,17.498215,17.793571,15.666168,359525600
2013/9/9,18.035713,18.139999,17.981428,18.077499,15.916145,340687200
2013/9/10,18.078571,18.123215,17.482143,17.665714,15.5536,743195600
2013/9/11,16.678928,16.9175,16.600357,16.70393,14.706799,898696400
2013/9/12,16.732143,16.978571,16.643213,16.881786,14.863396,404051200
2013/9/13,16.762142,16.85107,16.59643,16.603571,14.618443,298835600
2013/9/16,16.464287,16.486071,15.972143,16.075714,14.153699,543706800
2013/9/17,15.998571,16.418215,15.982143,16.261429,14.317208,399380800
2013/9/18,16.542143,16.655357,16.452143,16.595715,14.611528,456862000
2013/9/19,16.810715,16.993929,16.758928,16.867857,14.851128,404541200
2013/9/20,17.071428,17.09107,16.642857,16.693214,14.697366,699302800
2013/9/23,17.717857,17.746786,17.235714,17.522858,15.427816,762106800
2013/9/24,17.674286,17.695356,17.422144,17.467857,15.379395,364344400
2013/9/25,17.47143,17.487143,17.19393,17.1975,15.141364,316957200
2013/9/26,17.357143,17.44857,17.282143,17.365,15.288836,237221600
2013/9/27,17.277857,17.309643,17.168571,17.241072,15.179717,228040400
2013/9/30,17.044643,17.202143,16.943214,17.026787,14.991057,260156400
2013/10/1,17.0875,17.469286,17.084999,17.427143,15.34355,353883600
2013/10/2,17.343929,17.564285,17.276787,17.484285,15.393862,289184000
2013/10/3,17.518213,17.583929,17.169287,17.264643,15.200475,322753200
2013/10/4,17.280714,17.307142,17.092857,17.251072,15.188528,258868400
2013/10/7,17.377144,17.594643,17.333929,17.419643,15.336948,312292400
2013/10/8,17.497856,17.522858,17.162144,17.17643,15.122808,290917200
2013/10/9,17.308571,17.42107,17.081429,17.378214,15.300467,301725200
2013/10/10,17.547144,17.584999,17.394285,17.487143,15.396373,278602800
2013/10/11,17.3925,17.637142,17.327143,17.600357,15.496052,267738800
2013/10/14,17.493929,17.770714,17.476786,17.715714,15.597619,261898000
2013/10/15,17.768213,17.928572,17.697144,17.809999,15.680627,320073600
2013/10/16,17.885357,17.9475,17.829643,17.896786,15.757041,251101200
2013/10/17,17.856428,18.027857,17.845715,18.017857,15.863636,253593200
2013/10/18,18.071072,18.187857,18.061071,18.174643,16.001677,290542000
2013/10/21,18.2775,18.725,18.268572,18.620001,16.393787,398106800
2013/10/22,18.800358,18.873215,18.143929,18.566786,16.346933,534063600
2013/10/23,18.535713,18.77393,18.535713,18.748571,16.506992,313723200
2013/10/24,18.75,19.016787,18.65893,18.996786,16.725523,384764800
2013/10/25,18.975714,19.043928,18.753929,18.784286,16.538429,337792000
2013/10/28,18.894285,18.964287,18.686071,18.924286,16.661694,550440800
2013/10/29,19.1525,19.258928,18.376429,18.452856,16.246624,635807200
2013/10/30,18.557501,18.84,18.465,18.746429,16.505098,354163600
2013/10/31,18.75,18.838928,18.616785,18.667856,16.435919,275696400
2013/11/1,18.715,18.742857,18.422857,18.5725,16.351969,274890000
2013/11/4,18.610714,18.815001,18.528929,18.8125,16.563272,244627600
2013/11/5,18.735001,18.888929,18.678572,18.766071,16.522388,265213200
2013/11/6,18.719643,18.745001,18.507143,18.604286,16.475584,223375600
2013/11/7,18.556429,18.685356,18.299286,18.303213,16.208965,262620400
2013/11/8,18.377857,18.611786,18.306786,18.591429,16.464201,279316800
2013/11/11,18.571072,18.631071,18.371786,18.5375,16.416443,227452400
2013/11/12,18.488214,18.71143,18.464287,18.571787,16.446798,204276800
2013/11/13,18.5,18.651787,18.462856,18.593929,16.466413,197220800
2013/11/14,18.671785,18.902857,18.638214,18.862858,16.704567,282419200
2013/11/15,18.806429,18.89607,18.731787,18.749643,16.604311,317920400
2013/11/18,18.749643,18.828215,18.507143,18.522499,16.403156,244944000
2013/11/19,18.536785,18.692142,18.498928,18.555357,16.432255,208938800
2013/11/20,18.543928,18.58643,18.368929,18.392857,16.288351,193916800
2013/11/21,18.485714,18.614643,18.345358,18.612143,16.482548,262026800
2013/11/22,18.554285,18.648571,18.518929,18.564285,16.440159,223725600
2013/11/25,18.607857,18.781071,18.607143,18.705,16.564775,229311600
2013/11/26,18.718571,19.147858,18.714287,19.049999,16.8703,401382800
2013/11/27,19.153929,19.5,19.049999,19.498571,17.267555,363448400
2013/11/29,19.624287,19.940357,19.564644,19.859644,17.587307,318127600
2013/12/2,19.928572,20.154642,19.672144,19.686787,17.434223,472544800
2013/12/3,19.939285,20.227858,19.917143,20.225714,17.911488,450968000
2013/12/4,20.196428,20.328215,20.029285,20.178572,17.869745,377809600
2013/12/5,20.451786,20.540714,20.22893,20.282143,17.961456,447580000
2013/12/6,20.206785,20.241072,19.984644,20.000713,17.71224,344352400
2013/12/9,20.032143,20.342142,20.032143,20.229643,17.914968,320493600
2013/12/10,20.127857,20.281429,20.042856,20.198214,17.887135,278269600
2013/12/11,20.25,20.391787,19.98893,20.048571,17.75462,359718800
2013/12/12,20.076429,20.190714,20.001072,20.019285,17.728678,262290000
2013/12/13,20.101786,20.102858,19.77393,19.801071,17.535433,332822000
2013/12/16,19.822144,20.094286,19.821787,19.910713,17.632534,282592800
2013/12/17,19.850357,19.98,19.763571,19.821072,17.553146,229902400
2013/12/18,19.632143,19.694643,19.242857,19.670357,17.41968,565863200
2013/12/19,19.625,19.642857,19.418928,19.445,17.220106,320308800
2013/12/20,19.479643,19.700357,19.457857,19.607857,17.364334,436413600
2013/12/23,20.285713,20.382856,20.098572,20.360357,18.030724,501306400
2013/12/24,20.353214,20.424286,20.215357,20.27393,17.954193,167554800
2013/12/26,20.289286,20.339287,20.120714,20.139286,17.834955,204008000
2013/12/27,20.136429,20.157499,19.982143,20.003214,17.714453,225884400
2013/12/30,19.909286,20.003214,19.725714,19.804285,17.538279,253629600
2013/12/31,19.791786,20.045713,19.785713,20.036428,17.743862,223084400
2014/1/2,19.845715,19.893929,19.715,19.754642,17.49432,234684800
2014/1/3,19.745001,19.775,19.301071,19.320715,17.110043,392467600
2014/1/6,19.194643,19.52857,19.057142,19.426071,17.203341,412610800
2014/1/7,19.440001,19.498571,19.21143,19.287144,17.080315,317209200
2014/1/8,19.243214,19.484285,19.23893,19.409286,17.188482,258529600
2014/1/9,19.52857,19.530714,19.119642,19.161428,16.968981,279148800
2014/1/10,19.279642,19.314285,18.968214,19.033571,16.855753,304976000
2014/1/13,18.925358,19.375,18.924286,19.133215,16.943996,378492800
2014/1/14,19.222143,19.526072,19.202143,19.513929,17.281147,332561600
2014/1/15,19.768572,20.007143,19.702143,19.905714,17.628105,391638800
2014/1/16,19.817858,19.887501,19.702856,19.794643,17.529743,229278000
2014/1/17,19.695715,19.716785,19.282143,19.309643,17.100241,426739600
2014/1/21,19.321072,19.645357,19.300714,19.609644,17.365913,328526800
2014/1/22,19.675358,19.903214,19.564644,19.696787,17.443083,379985200
2014/1/23,19.640715,19.875,19.4575,19.863571,17.590784,403239200
2014/1/24,19.785713,19.843571,19.455357,19.502501,17.271025,429354800
2014/1/27,19.645357,19.814285,19.491072,19.660713,17.411135,554878800
2014/1/28,18.17,18.392857,17.93107,18.089287,16.019514,1065523200
2014/1/29,17.998215,18.120358,17.807858,17.883928,15.837651,502810000
2014/1/30,17.947857,18.089287,17.739286,17.849285,15.806972,678501600
2014/1/31,17.684999,17.911785,17.626785,17.878571,15.832909,464797200
2014/2/3,17.950357,18.133215,17.832144,17.911785,15.862323,401464000
2014/2/4,18.066071,18.195,17.955713,18.17107,16.091942,376681200
2014/2/5,18.091429,18.402857,18.080357,18.306786,16.212132,328344800
2014/2/6,18.216429,18.339287,18.13607,18.303928,16.306623,257765200
2014/2/7,18.620714,18.676071,18.477858,18.559999,16.53475,370280400
2014/2/10,18.523571,18.999643,18.5,18.8925,16.830971,345559200
2014/2/11,18.950357,19.205357,18.910713,19.14143,17.052738,282256800
2014/2/12,19.176786,19.27,19.044287,19.139999,17.051458,308100800
2014/2/13,19.094999,19.458929,19.078571,19.44393,17.322227,307398000
2014/2/14,19.373928,19.499287,19.32893,19.428213,17.308226,272924400
2014/2/18,19.5,19.685356,19.486071,19.499643,17.371864,260251600
2014/2/19,19.455357,19.531786,19.083929,19.191786,17.097603,313768000
2014/2/20,19.035357,19.178572,18.892857,18.969643,16.899693,305858000
2014/2/21,19.028214,19.091785,18.735714,18.758928,16.711975,278784800
2014/2/24,18.683929,18.925714,18.657858,18.84107,16.785152,288909600
2014/2/25,18.906429,18.913214,18.607143,18.645,16.61047,231952000
2014/2/26,18.700357,18.75,18.414286,18.476786,16.460621,276217200
2014/2/27,18.469286,18.885,18.430357,18.845358,16.788977,301882000
2014/2/28,18.895714,19.026787,18.647142,18.794287,16.743471,371968800
2014/3/3,18.693571,18.951786,18.671785,18.848572,16.791838,238781200
2014/3/4,18.964287,19.022858,18.848928,18.972857,16.902561,259140000
2014/3/5,18.96143,19.098213,18.897499,19.012857,16.938196,200062800
2014/3/6,19.028214,19.087143,18.860714,18.955357,16.886972,185488800
2014/3/7,18.967501,18.999287,18.7875,18.944286,16.877106,220729600
2014/3/10,18.870001,19.047501,18.869286,18.96143,16.892382,178584000
2014/3/11,19.123215,19.240713,19.02107,19.14607,17.056868,279224400
2014/3/12,19.089643,19.191071,19,19.164642,17.07342,199326400
2014/3/13,19.194286,19.273571,18.898571,18.951786,16.883783,257742800
2014/3/14,18.885357,18.960358,18.678572,18.73893,16.694159,237199200
2014/3/17,18.84643,18.9275,18.780357,18.812143,16.759382,199544800
2014/3/18,18.782143,18.998928,18.757143,18.978571,16.90765,209647200
2014/3/19,19.009287,19.151428,18.892857,18.973572,16.903198,224756000
2014/3/20,18.924643,19.02393,18.833929,18.882143,16.821739,208398400
2014/3/21,18.997499,19.0625,18.797501,19.031071,16.954418,374046400
2014/3/24,19.229286,19.303572,19.109285,19.256786,17.155506,355700800
2014/3/25,19.339287,19.491072,19.27107,19.463928,17.340048,282293200
2014/3/26,19.518572,19.607143,19.245001,19.277857,17.174278,299768000
2014/3/27,19.286428,19.339287,19.111429,19.195,17.100458,222031600
2014/3/28,19.225714,19.247856,19.080357,19.173571,17.081373,200564000
2014/3/31,19.258215,19.314644,19.140356,19.169287,17.077547,168669200
2014/4/1,19.205713,19.352501,19.170357,19.344643,17.233772,200760000
2014/4/2,19.370714,19.41,19.295,19.376785,17.262407,180420800
2014/4/3,19.335358,19.375,19.201429,19.2425,17.14278,162344000
2014/4/4,19.278929,19.285713,18.949286,18.99357,16.921009,275251200
2014/4/7,18.857857,18.960714,18.638929,18.695356,16.655334,289850400
2014/4/8,18.756786,18.790001,18.525,18.694286,16.654381,243888400
2014/4/9,18.665714,18.946072,18.643572,18.940001,16.873291,206169600
2014/4/10,18.952856,19.008572,18.684643,18.695715,16.655657,239652000
2014/4/11,18.535713,18.672501,18.469286,18.557501,16.53253,271717600
2014/4/14,18.639286,18.648571,18.471786,18.63143,16.598385,205674000
2014/4/15,18.581072,18.629999,18.261786,18.498571,16.480028,266490000
2014/4/16,18.501785,18.610357,18.362143,18.536072,16.513435,214765600
2014/4/17,18.571428,18.848572,18.542856,18.747856,16.702106,284334400
2014/4/21,18.762142,19.004999,18.712856,18.970358,16.900331,182548800
2014/4/22,18.868214,18.993929,18.803572,18.989286,16.917194,202563200
2014/4/23,18.895,18.968929,18.730356,18.741072,16.696066,394940000
2014/4/24,20.293215,20.357143,20.026072,20.2775,18.064842,759911600
2014/4/25,20.161785,20.428213,20.14143,20.42643,18.197517,390275200
2014/4/28,20.457144,21.276787,20.448214,21.217501,18.902273,669485600
2014/4/29,21.205,21.285,21.053928,21.154642,18.846275,337377600
2014/4/30,21.165714,21.408215,21.064285,21.074642,18.775,456640800
2014/5/1,21.142857,21.242857,20.941429,21.124287,18.819227,244048000
2014/5/2,21.155001,21.22143,21.061071,21.16357,18.854221,191514400
2014/5/5,21.076429,21.464287,21.071428,21.462856,19.120857,287067200
2014/5/6,21.492857,21.586071,21.22893,21.22893,18.912451,374564400
2014/5/7,21.258928,21.331785,20.990356,21.154642,18.846275,282864400
2014/5/8,21.008928,21.22893,20.942858,20.999643,18.812672,230297200
2014/5/9,20.876429,20.9375,20.72607,20.912144,18.734287,291597600
2014/5/12,20.981787,21.202143,20.978571,21.172501,18.967531,213208800
2014/5/13,21.142857,21.23357,21.09643,21.205713,18.997288,159737200
2014/5/14,21.158215,21.335714,21.133572,21.209642,19.000809,166404000
2014/5/15,21.239286,21.307142,21.001429,21.029285,18.839228,230846000
2014/5/16,21.022499,21.340357,20.907143,21.339643,19.11727,276256400
2014/5/19,21.351786,21.690357,21.333214,21.592501,19.34379,317755200
2014/5/20,21.589643,21.657143,21.454643,21.596786,19.347631,234836000
2014/5/21,21.565357,21.667856,21.502144,21.653929,19.398817,196859600
2014/5/22,21.664286,21.780357,21.575001,21.688213,19.429539,200760000
2014/5/23,21.6875,21.954643,21.659643,21.933214,19.649019,232209600
2014/5/27,21.995714,22.352142,21.986786,22.343929,20.016966,348866000
2014/5/28,22.357857,22.493929,22.277857,22.286072,19.965132,315481600
2014/5/29,22.423214,22.745358,22.420357,22.692142,20.328913,376474000
2014/5/30,22.785,23.006071,22.460714,22.607143,20.252768,564020800
2014/6/2,22.64143,22.672501,22.232143,22.451786,20.113585,369350800
2014/6/3,22.445,22.812143,22.4375,22.769285,20.398022,292709200
2014/6/4,22.765715,23.138929,22.718214,23.029285,20.630943,335482000
2014/6/5,23.078571,23.191786,22.950357,23.119642,20.711891,303805600
2014/6/6,23.210714,23.259287,23.016787,23.05607,20.654942,349938400
2014/6/9,23.174999,23.469999,22.9375,23.424999,20.985447,301660000
2014/6/10,23.682501,23.762501,23.3925,23.5625,21.108629,251108000
2014/6/11,23.532499,23.690001,23.3675,23.465,21.021286,182724000
2014/6/12,23.51,23.530001,22.975,23.0725,20.669661,218996000
2014/6/13,23.049999,23.110001,22.719999,22.82,20.443451,218100000
2014/6/16,22.877501,23.1875,22.862499,23.049999,20.649498,142244000
2014/6/17,23.077499,23.174999,22.950001,23.02,20.622629,118904000
2014/6/18,23.067499,23.0725,22.8375,23.045,20.645023,134056000
2014/6/19,23.0725,23.075001,22.834999,22.965,20.573357,142112000
2014/6/20,22.9625,23.137501,22.725,22.727501,20.36059,403592000
2014/6/23,22.83,22.905001,22.65,22.7075,20.342672,174776000
2014/6/24,22.6875,22.934999,22.547501,22.57,20.219496,156144000
2014/6/25,22.5525,22.674999,22.4125,22.59,20.237411,147476000
2014/6/26,22.592501,22.762501,22.450001,22.725,20.358347,130516000
2014/6/27,22.705,23,22.692499,22.995001,20.600227,256116000
2014/6/30,23.025,23.432501,23.022499,23.2325,20.812992,197929200
2014/7/1,23.379999,23.5175,23.282499,23.379999,20.945131,152892000
2014/7/2,23.467501,23.514999,23.272499,23.370001,20.936176,113860000
2014/7/3,23.4175,23.525,23.299999,23.5075,21.059359,91567200
2014/7/7,23.535,23.997499,23.525,23.9925,21.493845,225872000
2014/7/8,24.067499,24.200001,23.48,23.8375,21.35499,260888000
2014/7/9,23.860001,23.987499,23.690001,23.8475,21.363951,145744000
2014/7/10,23.440001,23.887501,23.379999,23.76,21.285563,158744000
2014/7/11,23.84,23.9725,23.715,23.805,21.325878,136072000
2014/7/14,23.965,24.2225,23.9125,24.112499,21.601347,171240000
2014/7/15,24.200001,24.2125,23.7575,23.83,21.348274,181911600
2014/7/16,24.2425,24.275,23.684999,23.695,21.227329,213585200
2014/7/17,23.7575,23.82,23.1425,23.272499,20.848827,229192000
2014/7/18,23.405001,23.684999,23.254999,23.6075,21.148939,199952000
2014/7/21,23.747499,23.75,23.43,23.485001,21.039196,156316000
2014/7/22,23.67,23.7225,23.530001,23.68,21.213896,220788000
2014/7/23,23.855,24.469999,23.7925,24.297501,21.76709,371672000
2014/7/24,24.26,24.33,24.105,24.2575,21.731251,182916000
2014/7/25,24.2125,24.459999,24.16,24.4175,21.874588,173876000
2014/7/28,24.455,24.809999,24.387501,24.754999,22.176935,221272000
2014/7/29,24.8325,24.860001,24.5625,24.594999,22.033598,172572000
2014/7/30,24.610001,24.674999,24.4175,24.5375,21.98209,132040000
2014/7/31,24.290001,24.362499,23.8325,23.9,21.410984,227372000
2014/8/1,23.725,24.155001,23.702499,24.032499,21.52968,194044000
2014/8/4,24.092501,24.145,23.7925,23.897499,21.408741,159832000
2014/8/5,23.84,23.92,23.59,23.780001,21.30348,223732000
2014/8/6,23.6875,23.870001,23.6775,23.74,21.267647,154232000
2014/8/7,23.7325,23.987499,23.525,23.620001,21.265394,186844000
2014/8/8,23.565001,23.705,23.32,23.684999,21.323915,167460000
2014/8/11,23.817499,24.02,23.709999,23.997499,21.605255,146340000
2014/8/12,24.01,24.219999,23.9025,23.9925,21.600758,135180000
2014/8/13,24.0375,24.309999,24.01,24.309999,21.88661,127664000
2014/8/14,24.3325,24.3925,24.200001,24.375,21.945126,112464000
2014/8/15,24.475,24.547501,24.215,24.495001,22.053164,195804000
2014/8/18,24.622499,24.842501,24.495001,24.790001,22.318758,190288000
2014/8/19,24.852501,25.17,24.83,25.1325,22.627115,277596000
